-5.48,-3.86,-7.49,-1.53,-0.85,-9.82
-8.35,2.27,9.04,1.60,-0.99,0.25
-0.09,-0.42,-1.62,7.28,8.40,-9.63
2.17,-7.63,8.70,7.71,0.47,-8.46
-5.95,8.08,-4.91,5.56,3.37,-9.00
-1.34,2.81,-7.24,4.41,-1.34,7.08
-7.89,-5.08,6.51,-9.62,6.61,3.15
-8.39,-9.23,3.39,4.02,0.41,-4.87
3.00,-7.90,0.48,7.03,-3.98,-8.11
9.55,-0.51,4.62,-6.85,9.60,-7.17
9.10,-8.80,5.92,-2.55,-0.51,-7.76
-8.85,1.69,-7.93,3.68,-5.65,4.58
-9.05,9.40,-4.92,-6.30,-5.35,-9.88
2.45,7.97,7.63,8.69,-0.82,5.50
-3.10,0.38,-9.33,-3.67,-6.50,8.24
-0.95,0.32,-0.83,3.37,2.26,9.90
-2.18,-9.75,-1.91,-2.08,-7.85,-2.93
-6.72,-9.53,5.17,-9.01,-2.47,4.65
6.81,-1.48,2.61,-8.57,5.44,-9.23
6.40,3.41,4.46,-6.18,1.95,7.69
3.84,3.98,-8.46,3.65,6.71,8.15
5.78,5.76,-9.11,9.07,7.62,-8.59
5.48,-4.28,1.44,-6.30,-7.59,-1.46
7.10,-0.73,-7.00,9.83,-0.97,-8.89
-0.46,8.98,-9.73,-3.62,-8.17,-7.17
1.51,-0.81,-1.25,-9.00,-4.78,-1.54
4.83,6.15,-5.37,-9.32,1.81,-0.68
7.86,-2.23,5.18,0.25,-3.06,-0.12
-4.22,2.68,-8.09,-6.83,6.35,4.68
9.83,-7.34,-6.94,-6.08,-1.10,0.04
-7.86,-1.96,7.49,-3.54,1.37,-0.08
-1.81,0.36,6.68,-2.00,6.91,-9.73
-6.29,-8.38,6.92,-7.36,4.37,-8.71
-2.08,-5.36,-1.59,-5.96,0.08,1.97
-0.03,3.70,-6.86,1.70,9.13,-3.76
0.44,-9.98,-1.49,-9.93,-2.00,5.12
-5.19,1.36,8.59,4.97,5.36,4.34
0.77,-9.85,9.72,-3.40,-7.05,-8.37
-3.81,9.47,2.50,3.60,3.44,3.22
-0.26,1.31,6.99,7.50,7.07,3.84
-9.14,6.55,2.99,1.93,4.06,9.55
-8.83,-9.21,2.20,5.95,-5.46,7.94
-5.99,5.77,-5.69,-4.04,-7.04,4.89
-5.94,-9.63,-6.24,-4.60,8.80,-7.60
-6.03,0.88,-0.99,6.81,0.55,-3.28
9.76,4.72,1.39,-4.53,-5.31,-8.60
1.92,-2.90,5.13,-0.89,6.66,4.32
4.17,4.87,5.75,2.93,5.67,-6.68
6.55,7.11,-1.62,4.49,-9.80,9.72
-5.05,6.64,-6.85,-2.39,6.03,-5.92
-6.25,-8.02,-0.67,9.96,3.84,-6.36
3.65,-5.93,5.22,-6.66,-2.00,-4.31
-8.68,7.08,5.60,-8.60,-6.30,-3.55
-7.02,7.85,-6.37,-6.11,-5.97,9.60
-1.37,-6.96,-0.93,-8.03,4.08,4.06
8.91,-1.23,-0.26,-6.09,-6.10,5.18
1.33,-8.32,-1.98,5.55,7.08,-1.10
7.91,6.17,-0.69,4.87,6.96,3.15
-9.00,6.94,-5.65,5.17,-2.69,-4.16
9.14,1.35,-7.81,6.00,-0.71,-6.00
9.91,-9.15,-4.22,-3.51,-8.37,3.13
-8.40,-3.98,-3.02,0.21,5.90,1.46
0.62,-5.58,-7.02,-3.84,-6.25,8.31
-3.63,-4.26,-9.24,-4.96,7.92,-9.08
0.73,3.61,-8.17,-4.66,4.00,9.22
-6.26,-1.64,-6.26,8.60,-5.24,2.86
2.55,0.26,-9.44,8.09,-6.06,9.86
-4.57,-2.56,-1.03,0.50,-8.67,-8.71
-2.23,8.03,1.96,4.80,6.12,1.36
-8.20,-9.28,7.00,7.80,-9.77,7.21
7.17,3.32,0.53,-9.33,-1.28,7.93
-6.02,-6.48,5.62,5.93,8.90,7.02
-4.69,-8.75,-5.27,9.11,-4.75,-2.22
1.10,-2.81,-5.52,-5.36,-8.16,5.96
-9.81,6.54,4.13,-9.81,-0.75,-0.95
-7.54,-7.42,-5.15,8.94,-2.20,-3.44
7.95,-0.52,1.56,4.08,-6.03,0.76
4.74,-1.57,4.23,-4.99,-8.07,-7.91
2.60,6.88,0.40,-0.52,7.02,-1.22
-5.84,-5.17,-3.90,-8.81,3.02,-5.04
0.61,7.97,6.65,7.08,0.14,6.68
3.66,1.66,4.58,-6.14,5.64,-9.83
0.72,5.39,-3.78,7.96,3.81,-8.24
-4.85,2.01,-5.88,8.42,7.36,3.79
-1.49,-8.94,-2.98,7.05,-3.03,-4.06
6.60,-9.35,-5.80,5.21,0.93,6.33
-3.82,-2.82,-3.75,-8.41,-8.28,1.71
-5.67,7.43,-1.00,0.43,1.44,1.22
-2.81,-7.86,-7.49,-5.51,2.96,3.04
0.11,-4.26,-7.92,2.12,8.57,-1.75
5.94,1.43,-6.99,2.89,3.15,1.37
3.41,5.96,-3.90,1.07,-6.31,-8.04
-7.51,-6.36,-4.24,-8.54,1.93,6.51
-1.45,3.84,7.49,6.75,-7.86,5.17
2.24,-8.65,-3.23,0.96,-9.16,2.58
-3.09,4.03,-3.88,8.26,0.35,-2.70
-9.42,7.09,2.22,1.58,-6.99,-1.03
-5.89,8.42,-9.97,0.29,-1.95,-2.10
2.64,4.26,5.66,1.45,-2.17,6.23
2.17,9.65,5.07,-6.01,-4.53,5.07
-2.06,3.07,-9.82,0.04,0.64,-2.92
6.76,-0.49,-0.38,-7.01,5.50,8.83
0.05,-8.50,-4.38,6.59,7.45,-7.73
9.33,2.38,-5.74,-5.70,0.91,-0.33
-8.66,1.21,-9.28,3.58,4.59,-8.43
-5.68,-6.31,-3.52,-5.80,-3.49,1.89
-7.37,8.49,-9.63,-4.86,-6.62,9.70
1.35,3.34,-9.67,-0.71,-3.65,-7.92
7.89,0.21,-2.27,0.51,9.90,-2.75
2.40,4.12,-8.86,2.30,5.91,2.56
-6.09,4.72,-8.53,-7.54,9.59,6.61
4.01,5.21,5.21,3.14,9.29,9.82
-4.99,7.84,-2.08,0.71,-3.02,2.96
-5.57,-9.48,-5.53,-5.26,-8.64,7.93
2.70,-6.26,8.28,0.44,0.37,0.14
-4.12,2.24,6.17,-5.93,5.02,6.99
0.41,-9.08,0.81,5.62,-8.49,1.63
1.65,9.17,7.61,-1.97,3.31,-3.41
-6.87,3.14,7.99,7.55,-9.69,6.48
-1.64,0.25,5.78,4.39,-3.34,-5.76
2.13,5.35,8.74,-1.77,-5.51,0.24
-6.89,2.91,-7.95,-2.25,-4.96,-1.25
4.65,4.61,5.58,-1.18,-5.68,-9.09
5.67,6.60,-8.10,0.46,-4.85,8.78
-1.47,6.06,6.85,-6.90,-7.74,9.84
5.68,-8.86,-0.43,8.54,-7.38,6.16
-8.00,3.86,-6.14,5.85,7.64,-2.26
-5.18,0.23,-2.25,-7.32,-0.79,4.40
-1.73,-2.91,-6.89,6.36,6.42,-4.47
-5.98,-0.16,2.27,4.10,4.96,2.11
-4.74,-9.30,-6.56,-3.21,-4.20,0.36
-4.35,1.65,-8.19,5.55,5.40,1.44
-9.69,1.49,8.28,5.68,3.94,6.48
0.65,-8.48,2.57,7.20,-6.25,-8.51
9.81,8.99,2.75,6.35,4.65,-8.77
0.80,2.90,7.92,7.60,-1.91,-3.21
-6.05,-8.58,5.94,0.33,7.06,5.93
5.85,-4.72,3.18,-0.35,3.54,-9.27
-3.65,6.64,8.03,5.81,-9.65,-8.14
-4.27,-2.38,-4.80,1.46,-0.55,-6.06
8.79,-1.93,2.50,-8.90,3.36,1.17
-2.26,-3.22,-2.86,-7.65,-8.36,-2.18
-9.13,5.64,-6.67,-6.98,9.37,2.83
8.72,-9.01,8.10,-6.23,-0.52,-7.09
4.73,1.71,7.17,0.38,-4.29,-6.44
2.25,8.24,-2.19,-4.75,-1.80,2.34
-5.30,-7.97,-9.48,2.38,8.51,-6.23
0.85,9.75,-3.63,5.29,5.98,0.28
-7.99,1.66,-8.04,2.10,-7.69,8.51
-6.87,-1.58,8.85,7.36,-3.81,-4.61
4.47,5.92,9.28,-5.14,-5.15,-6.61
-3.99,-7.77,-4.93,0.80,-5.44,-0.78
-8.84,6.31,1.71,-8.25,-3.33,5.51
1.91,2.68,-5.77,6.76,1.37,-0.33
2.12,-8.53,7.09,7.98,5.83,-0.56
-9.08,-1.72,-5.40,-0.84,-1.35,-0.56
3.03,3.11,4.06,-3.60,-2.40,8.11
7.98,-7.08,8.24,0.59,2.34,-0.57
4.91,6.93,-0.74,5.85,-0.85,8.77
5.09,-0.65,-9.36,3.29,-0.51,7.22
-1.22,8.58,-0.52,4.67,-0.77,-6.09
8.50,7.60,5.47,-4.95,-9.53,-9.52
-4.60,-5.41,8.90,9.10,2.86,7.24
-9.14,8.43,-5.79,-9.83,-3.87,-4.60
9.89,-1.71,-8.77,-3.26,-8.99,4.58
8.46,1.75,-9.15,5.40,-10.00,-9.82
-8.52,-9.20,-3.06,4.96,5.30,-0.18
3.38,-9.91,1.60,0.85,-4.55,-6.61
-1.86,-3.11,-4.60,-5.63,-2.31,-4.14
-9.32,-3.02,9.59,5.97,7.93,7.48
-3.66,-4.02,-7.88,-2.79,5.14,0.53
-9.40,-9.56,4.47,-9.56,2.11,-2.85
5.64,8.06,-9.11,-9.14,9.34,7.54
5.75,-8.58,-2.77,0.15,4.09,-7.14
8.48,4.62,1.00,-3.81,1.35,2.42
3.30,7.18,-0.24,-1.90,8.60,-0.78
4.79,4.58,9.41,1.08,-8.66,-6.53
2.12,9.80,9.62,-9.62,1.15,8.41
-8.27,-4.74,-2.06,8.81,3.23,7.65
5.06,-0.45,-0.30,-2.93,5.24,-1.33
8.32,-1.73,5.47,-8.52,-5.61,-8.42
-3.97,-6.61,-7.08,8.19,-5.45,-2.28
5.21,0.51,-4.89,8.52,0.36,-2.58
2.27,-1.64,1.89,4.65,-9.87,-8.82
-0.73,-9.97,6.41,-9.95,4.49,-6.15
1.51,-9.95,-6.38,4.15,2.57,-4.00
-6.63,-2.97,-7.48,5.37,-7.34,1.98
-5.85,-4.01,-0.81,-7.82,-0.80,-1.05
0.99,-0.21,2.38,-3.65,-7.04,-3.68
0.45,4.16,8.49,-2.11,-3.71,-0.01
-4.04,-4.43,7.95,-4.06,0.36,-9.33
2.72,-3.63,9.81,-4.91,-3.80,0.77
7.13,-3.42,-3.66,-8.49,6.43,9.11
-7.48,6.71,-5.37,8.13,9.61,-2.00
-1.94,-9.09,7.03,-6.62,-6.01,1.88
2.81,5.00,7.24,2.86,2.67,1.97
-8.32,8.47,-5.95,8.20,-3.16,6.37
5.20,5.21,-0.54,2.61,9.23,-0.10
0.04,-8.08,-6.82,-2.58,4.41,-6.95
-7.93,-1.07,-9.69,9.05,7.98,4.46
-1.08,-7.39,-5.90,0.69,-8.55,-3.65
3.80,-6.23,-9.30,8.17,4.68,7.13
7.59,-8.49,-2.36,4.33,-7.23,-9.31
0.95,-3.20,-6.86,1.24,-0.69,-3.29
-6.55,5.18,-2.10,-5.23,2.84,-8.66
1.44,3.03,6.39,0.70,-1.71,2.69
1.73,-3.33,9.47,-3.04,0.55,0.40
2.74,8.78,-4.82,-8.88,-8.35,3.75
-9.82,-8.54,-0.36,-2.18,-1.14,-2.30
9.05,-9.79,4.88,-4.85,-4.79,1.14
8.77,-1.57,5.53,-5.30,-0.47,-3.21
3.50,6.64,-8.81,4.42,-2.20,-2.84
4.34,-4.23,-3.65,8.78,-7.26,5.84
5.35,9.09,-5.17,-4.47,-6.60,-1.41
-9.66,1.91,0.50,3.53,1.82,-6.42
-7.85,-6.34,1.23,-9.07,-1.62,5.11
1.46,-8.50,-2.14,8.14,-7.04,0.25
6.92,0.01,5.21,4.92,-6.37,2.74
-6.62,-3.72,-3.13,5.97,9.83,-6.47
-9.62,-5.26,0.68,-5.49,-8.19,2.31
7.40,-8.90,-3.18,7.97,-6.66,9.48
-1.90,-0.12,-4.68,-4.55,9.48,2.84
0.16,4.78,-5.06,-8.88,6.28,-1.54
2.72,6.30,-9.76,3.08,4.33,0.03
-1.69,-3.91,-1.32,1.89,3.02,-3.88
1.09,-7.84,4.74,-1.67,-2.65,-0.31
-1.77,-5.32,2.83,4.64,4.21,-0.73
6.50,6.35,5.92,-1.38,0.01,-3.87
-9.32,7.03,-8.27,-4.92,-3.55,6.86
5.86,-3.11,3.40,-6.18,6.45,-4.34
-9.51,7.36,6.47,-1.27,-3.03,5.90
1.88,4.44,9.03,7.18,-9.31,5.00
-8.72,-6.42,-2.96,-5.71,3.37,2.41
0.23,0.65,1.52,1.25,8.80,4.70
5.12,8.23,-0.42,2.17,8.23,-2.63
1.80,-8.31,-3.80,8.86,6.07,7.62
7.22,4.43,-1.49,-2.16,-1.15,7.59
-0.19,6.60,-0.36,9.01,9.23,2.31
5.62,-3.22,-6.26,-9.68,1.94,-8.25
2.04,-9.20,9.38,7.84,3.62,1.50
-4.10,-2.66,-7.15,5.59,-6.72,1.24
-1.98,4.46,-1.40,4.54,-4.61,-4.47
0.83,-3.46,8.30,-4.93,-7.59,-3.82
-8.81,6.01,5.81,2.34,-1.34,-9.25
-4.94,9.14,-0.42,8.99,2.35,6.29
-3.90,0.50,9.56,4.37,7.74,-7.00
-5.14,5.14,0.44,-5.12,-5.76,-3.13
0.63,-6.88,8.08,-5.34,-5.70,-3.99
-7.26,5.72,-8.96,1.02,-2.94,-0.28
-6.88,7.57,4.01,4.06,9.55,-5.11
-2.83,4.23,-4.85,4.80,-7.67,9.08
-5.41,9.52,-5.94,1.16,-8.54,4.51
-2.73,-7.96,2.36,6.25,-6.26,2.57
-4.07,-4.93,3.73,8.26,-3.09,2.97
-7.50,9.55,-4.76,6.41,-8.09,7.13
0.08,4.15,6.95,2.26,-1.11,0.02
7.33,2.09,1.52,-9.20,4.01,9.95
9.21,-1.03,-9.19,0.66,8.71,-9.47
-9.07,0.89,-8.69,-2.14,8.51,-5.59
-3.07,7.48,5.24,-7.55,3.14,-7.11
1.88,8.97,-0.72,-7.63,4.82,1.03
5.45,-8.21,-2.32,-5.96,-3.34,-7.54
-2.17,-7.88,-8.20,3.88,-2.00,-6.62
7.79,1.60,-7.23,-9.75,-1.42,-9.98
-9.78,-5.19,-0.78,-9.81,8.42,9.04
-5.04,-7.36,-2.95,0.21,-4.72,-4.82
3.91,1.15,-7.05,5.74,6.52,-4.46
8.13,-9.88,8.65,8.30,-2.63,4.87
1.94,0.80,7.74,-4.93,-7.61,-8.72
-4.15,-2.84,-8.03,0.07,-8.10,6.70
-4.84,-0.04,8.81,-8.72,0.55,-8.52
-3.79,8.22,-2.66,3.24,-0.48,7.48
-3.04,-2.78,4.06,-0.60,9.59,-0.89
4.04,7.56,5.77,-6.43,-3.32,6.58
2.91,4.60,1.25,4.91,-3.12,0.83
3.11,-7.34,-1.41,5.82,2.82,-5.57
-4.50,-6.61,-9.81,7.10,-1.77,7.94
3.28,2.64,-7.87,9.71,-7.43,-4.07
-6.22,5.18,9.93,-2.41,-7.38,2.29
2.73,-8.26,-2.54,-9.17,-7.10,-1.11
8.09,7.70,0.96,3.68,-8.18,7.25
-4.88,7.73,5.02,-3.42,5.34,7.45
-0.28,-4.14,2.36,-3.15,-4.84,3.63
1.79,-4.66,-5.66,7.13,-6.83,0.56
5.60,-2.40,-5.97,6.19,9.16,-9.40
8.93,4.73,8.72,-8.68,-6.42,-4.61
7.99,4.89,3.83,-3.21,-7.76,-8.33
9.80,4.90,-5.08,7.64,-5.12,-4.26
9.17,9.61,-0.16,-6.75,4.40,5.59
-8.12,2.12,7.84,-9.87,-1.32,5.54
-8.86,4.54,7.47,8.06,1.90,2.31
9.10,3.41,0.21,-0.66,7.08,7.25
0.29,9.29,-8.31,-4.94,-3.03,3.89
-1.03,4.92,-2.71,-1.74,-5.15,5.29
-2.92,1.19,4.19,7.88,2.47,-9.51
4.83,5.43,-3.47,-6.73,6.64,-5.49
-9.26,-8.71,-4.37,3.37,1.62,-8.77
2.99,4.72,-7.71,0.05,-0.88,-6.43
-1.03,5.25,-7.25,-9.98,2.64,0.22
-5.05,7.08,5.50,-5.45,8.23,3.47
-7.38,9.31,0.59,1.47,-1.56,-2.59
4.56,9.68,-1.62,8.89,1.32,-9.11
5.35,1.20,9.68,-5.17,-8.64,-5.41
0.24,-3.95,-5.93,-7.66,-5.65,-3.32
8.34,6.11,8.25,-5.76,2.80,6.29
2.11,-5.48,1.40,-2.78,-5.92,9.29
-9.99,-2.40,-0.63,-0.78,7.93,5.73
-5.73,1.60,4.50,9.87,5.29,3.22
0.63,3.53,3.15,-1.87,-4.61,5.77
1.89,-9.50,-2.47,6.56,2.89,2.41
2.09,-2.97,3.97,6.64,-8.05,4.84
-6.55,4.52,4.35,-5.56,9.17,8.74
2.53,-7.56,2.62,-8.88,-7.78,-2.14
7.93,-4.51,3.23,-2.51,-4.01,-4.58
-3.96,6.19,-6.51,-2.87,-6.68,-7.81
6.98,7.20,-3.49,7.42,-8.07,5.46
7.38,2.80,6.80,2.79,-5.40,8.58
-7.89,3.87,5.30,-0.36,-5.51,-4.91
1.62,5.79,-4.27,-2.72,2.28,7.10
6.89,3.56,9.17,-5.80,7.29,2.17
-1.15,-6.38,8.66,4.24,-0.82,-1.94
4.11,-3.38,-9.17,1.72,2.27,-0.29
-6.12,0.63,6.30,-9.76,-0.64,-2.04
-2.00,9.11,5.83,-5.71,6.82,-5.79
0.91,2.98,3.96,-1.83,7.88,-9.55
1.41,-8.73,-2.77,1.49,-3.96,9.16
3.21,9.58,-1.36,5.73,5.41,-7.77
7.97,-9.09,-4.69,-8.77,9.88,-6.53
7.84,-1.98,1.29,8.83,-2.03,3.99
-0.68,-8.10,2.23,-4.23,-4.67,-5.12
5.31,-4.45,-6.03,-9.97,-8.41,6.41
-2.74,-2.42,1.74,2.61,-6.36,-1.58
-5.74,4.94,-7.96,-7.98,-7.98,0.99
0.95,-0.82,-6.13,-9.54,-7.53,9.86
-8.83,-4.48,-8.64,-4.01,9.38,-3.92
9.13,9.30,-5.42,-9.88,3.10,4.10
5.06,-0.99,0.43,5.12,7.90,-2.22
7.24,0.31,0.49,-9.50,2.60,-1.34
-2.87,-9.47,-2.34,-7.00,0.56,5.88
-0.33,7.82,-1.44,9.48,1.05,-7.91
5.48,-5.46,-6.52,-2.93,8.81,-5.20
6.91,-0.91,0.76,9.91,-6.31,7.42
-5.20,-4.29,-2.44,-2.96,7.24,-0.48
7.78,6.46,3.77,0.50,-1.88,0.56
-8.95,-5.07,-8.98,-1.65,-6.74,6.52
6.54,5.84,-6.34,1.77,-3.49,-6.20
1.14,-9.80,3.55,0.62,1.82,9.75
5.16,0.09,-4.42,-2.98,2.74,-5.79
-2.38,2.62,-4.31,-8.96,5.06,-8.50
0.47,7.48,8.46,8.21,-5.37,-2.93
8.39,7.26,5.93,2.85,-2.97,8.40
6.34,-4.86,4.68,-3.04,-8.87,-5.67
-8.64,9.14,2.96,-1.24,3.35,2.33
0.88,-2.53,-5.23,-9.56,-5.54,8.03
-5.87,4.17,2.81,-0.62,-4.09,-3.63
-1.36,-0.39,-2.92,-7.68,-2.64,8.76
-1.27,5.06,-8.91,-3.31,-7.44,-4.30
7.78,5.84,-7.50,-1.29,-4.79,-0.94
-8.76,-7.71,-9.87,-7.57,1.80,-6.41
-7.77,-6.94,4.11,-0.87,3.29,1.90
-3.47,-9.99,-8.82,1.58,-7.54,2.32
-1.05,9.18,1.88,2.37,-1.10,-5.91
-2.09,7.03,-8.38,0.77,8.38,9.09
-9.95,-3.39,-7.62,7.50,8.60,4.72
1.85,2.71,-2.89,1.73,8.11,-3.00
0.02,0.65,-6.56,-0.22,0.36,-1.39
7.65,-2.10,8.83,9.74,9.61,-9.05
-2.12,2.95,-6.15,-8.40,0.77,4.74
2.11,-9.10,-4.40,7.03,-0.11,8.59
-5.59,-0.04,-1.96,8.41,-2.77,9.69
-0.73,-1.59,-8.87,1.26,9.78,-3.71
-5.69,6.33,-4.23,-0.33,5.12,-3.93
5.03,1.43,-3.83,-1.09,-6.49,-9.98
-6.63,3.39,-3.17,-5.23,-0.02,5.96
6.90,-3.80,5.70,3.78,-6.52,1.32
0.72,-7.44,-9.30,3.99,-5.25,9.35
8.65,-9.83,1.15,0.37,9.95,8.26
5.94,-6.21,-8.72,4.43,1.88,-2.41
-10.00,2.91,7.54,2.34,-4.35,-8.69
-8.68,9.01,6.54,-9.07,0.59,1.81
-8.68,-7.93,-4.31,5.96,-4.46,-5.64
9.00,-9.44,-6.80,-7.96,9.02,-3.66
3.31,4.30,9.43,8.53,-8.51,-9.42
3.15,-5.38,-3.54,-9.09,1.39,7.21
1.70,-8.84,-2.25,-8.18,-8.08,-6.57
-2.79,-0.34,-5.33,-8.71,-9.72,5.52
6.91,-9.86,-8.00,-9.50,6.54,-7.47
6.03,9.88,8.99,8.41,-6.30,5.91
8.76,-9.49,8.09,5.62,6.02,-5.36
-6.93,3.63,-1.89,4.95,7.38,-10.00
-3.83,4.31,-6.33,2.97,6.65,9.59
-7.40,6.86,-2.07,-8.03,1.88,-5.20
-8.20,2.26,0.31,-3.39,0.10,1.21
-3.12,-8.44,6.24,-5.16,4.83,6.21
-8.22,-5.29,0.69,-2.78,8.00,3.28
8.34,-0.82,-7.59,4.20,8.11,-2.64
-9.60,-2.40,-9.21,5.61,1.73,0.46
-3.24,9.09,-7.90,-8.14,-0.02,-7.85
9.76,3.34,-2.90,-8.91,7.04,-5.81
1.50,-7.98,6.89,-8.23,2.37,-6.39
-5.51,-3.20,8.76,-5.02,-6.22,-6.28
-1.36,8.45,9.04,5.95,-7.02,-2.61
-8.57,-3.77,-5.22,-1.01,-9.43,-8.05
-6.82,-7.87,-8.88,-4.59,-7.52,-9.85
-5.71,-0.81,6.23,-1.33,4.47,6.43
-3.75,-1.58,0.72,-3.87,-3.24,-6.96
-6.60,-6.50,3.40,1.88,5.69,5.26
7.27,-2.18,0.16,-0.07,-5.95,-9.88
-9.66,-6.84,8.02,-7.83,-2.72,-1.94
1.15,-5.66,-8.88,0.47,7.12,1.80
-2.37,-0.69,0.45,-2.72,9.81,-8.12
0.48,8.97,4.39,4.17,0.50,3.25
3.48,6.16,1.80,2.54,1.04,-7.84
-7.30,8.11,-5.48,6.12,-7.36,7.90
1.38,-8.10,1.23,9.30,0.65,8.65
-7.68,-2.99,-0.49,-8.95,-6.92,-4.18
4.87,-5.31,8.02,-1.59,-0.12,6.34
8.08,-1.79,5.52,-0.73,4.70,7.17
7.20,-6.44,8.86,-1.41,6.25,1.44
-4.85,-5.05,-3.47,-2.44,-9.16,0.66
6.00,-5.65,9.95,-0.05,3.24,2.27
-7.71,-0.35,9.04,-4.82,7.53,-3.03
-7.01,0.65,4.26,-7.63,-5.04,-4.79
4.09,7.33,-8.23,4.75,0.64,7.18
8.65,9.75,3.68,8.93,-4.13,-4.33
8.12,-5.97,-9.70,8.19,8.13,6.24
1.93,-6.42,-3.81,-5.60,5.45,3.98
7.11,0.28,-3.16,7.71,7.17,-8.65
-5.09,4.62,8.09,-1.36,7.86,6.35
6.18,-0.49,4.84,1.69,6.35,5.47
-7.47,6.85,-8.82,-4.96,-3.32,0.82
-5.01,-8.51,8.70,5.63,2.90,5.70
-2.79,-8.29,-5.09,3.97,4.57,8.16
-5.08,0.80,8.50,-1.88,4.83,-3.26
8.60,-1.00,3.60,1.19,-2.05,7.87
-8.70,0.21,-0.39,-8.27,-1.85,9.32
8.26,2.84,-1.36,-8.66,-3.30,-0.97
-9.44,-0.82,7.45,8.99,-0.97,3.65
9.29,2.62,5.64,6.32,-1.15,6.32
2.44,-2.76,7.13,3.30,-8.97,-2.14
-8.90,-1.09,6.64,8.76,-9.74,-9.07
7.16,2.49,8.16,4.89,7.23,1.41
-0.96,-5.60,-2.72,0.45,-0.70,6.45
7.62,-5.03,4.14,-8.28,-2.54,-6.46
9.09,-0.13,9.03,-4.22,-3.44,-0.10
6.58,-4.86,7.43,5.45,0.50,6.74
-2.41,5.07,-3.67,0.18,-0.48,-2.41
8.86,-2.68,8.84,-7.62,1.20,-4.86
-4.12,-5.28,8.79,-6.47,2.23,-3.93
8.51,8.10,2.34,9.37,-7.26,7.97
-9.99,9.42,8.39,-1.34,-9.96,-1.89
1.00,9.79,-5.27,-5.21,3.78,8.00
5.44,-8.44,-8.32,-5.30,-0.77,-6.41
0.43,8.89,0.31,4.42,-9.34,-5.03
-3.30,-3.70,-3.09,-4.39,1.73,5.47
1.69,9.45,0.62,-7.53,-5.42,-5.97
2.08,7.51,-3.72,-6.47,-5.20,0.70
7.65,-8.40,9.07,-2.57,3.79,9.18
3.34,-1.35,-6.89,7.30,-4.27,6.18
1.37,-5.08,0.66,-6.95,0.78,1.69
-9.62,-1.23,4.00,-4.17,1.51,9.69
3.28,6.89,6.66,4.27,-5.55,-6.42
-9.07,3.43,6.05,-3.41,-6.47,5.82
-6.67,-3.63,-5.71,8.18,-2.65,-3.99
5.25,-9.38,9.04,8.98,7.25,6.92
-1.76,-8.02,-8.58,-0.09,7.80,2.75
5.80,1.70,-7.40,2.87,6.91,-0.97
3.65,5.57,-3.75,3.61,-2.88,8.59
1.93,7.37,8.42,-8.08,5.20,2.82
-8.71,0.65,-7.99,8.36,1.79,-7.20
9.58,-1.44,7.44,-7.89,7.97,-0.48
1.22,5.82,6.62,9.12,0.68,7.57
5.95,2.41,-8.01,5.13,3.88,1.86
-1.03,-6.77,-2.59,-7.31,-2.81,-8.57
9.21,3.19,-6.96,6.83,-0.88,-9.97
7.75,2.00,0.78,8.58,6.48,7.68
3.16,8.21,-7.63,0.68,-2.90,-7.41
5.64,6.64,6.91,5.04,7.60,7.87
6.94,-1.19,9.73,-3.85,3.09,-7.60
7.77,-9.47,-0.57,9.90,0.74,0.19
9.71,6.26,-4.96,-7.81,-6.02,-2.39
-6.51,4.33,0.11,-3.39,9.39,2.94
-9.65,-7.28,5.60,5.69,-7.08,-2.47
